예보일시,시도명,시군구명,읍면동명,실효습도,풍속,등급
2017-02-17 15:00,경상북도,경주시,천군동,44.9,8,주의보
2017-02-17 16:00,전라남도,여수시,돌산읍,43.7,7.1,주의보
2017-02-17 16:00,경상북도,성주군,선남면,43.2,7.3,주의보
2017-02-17 16:00,경상북도,성주군,선남면,42.8,7.2,주의보
2017-02-17 16:00,경상북도,성주군,월항면,42.8,7.1,주의보
2017-02-17 17:00,전라남도,여수시,율촌면,44.6,7.2,주의보
2017-02-17 18:00,전라남도,여수시,호명동,44.1,7.1,주의보
2017-02-17 18:00,전라남도,여수시,돌산읍,42.6,7.7,주의보
2017-02-17 18:00,경상북도,포항시 북구,청하면,40,8,주의보
2017-02-17 18:00,경상북도,포항시 북구,청하면,43,7.4,주의보
2017-02-17 18:00,경상북도,포항시 북구,송라면,41,7.9,주의보
2017-02-17 19:00,전라남도,여수시,경호동,41.4,7,주의보
2017-02-17 19:00,전라남도,여수시,돌산읍,39.6,7.1,주의보
2017-02-17 19:00,전라남도,여수시,돌산읍,42.1,9.3,주의보
2017-02-17 19:00,전라남도,여수시,돌산읍,39.9,7.3,주의보
2017-02-17 20:00,전라남도,여수시,돌산읍,39.5,9.3,주의보
2017-02-17 20:00,전라남도,여수시,돌산읍,39.3,9,주의보
2017-02-17 20:00,전라남도,여수시,돌산읍,43.8,8.8,주의보
2017-02-17 20:00,경상북도,포항시 남구,구룡포읍,37.9,7.1,주의보
2017-02-17 21:00,전라남도,여수시,돌산읍,41.3,9.4,주의보
2017-02-18 10:00,경상북도,경주시,용강동,40.4,7,주의보
2017-02-18 10:00,경상북도,경주시,천북면,39.6,7.1,주의보
2017-02-18 11:00,전라남도,여수시,오림동,39.2,7,주의보
2017-02-18 12:00,전라남도,여수시,오림동,38.7,8.6,주의보
2017-02-18 12:00,전라남도,여수시,경호동,36.5,8,주의보
2017-02-18 12:00,전라남도,여수시,평여동,41.8,8.6,주의보
2017-02-18 12:00,전라남도,여수시,돌산읍,40.8,7.5,주의보
2017-02-18 12:00,전라남도,여수시,돌산읍,35.1,8.1,주의보
2017-02-18 12:00,전라남도,여수시,돌산읍,35.3,8.2,주의보
2017-02-18 12:00,전라남도,여수시,소라면,42.3,9,주의보
2017-02-18 12:00,전라남도,여수시,소라면,42.5,7.2,주의보
2017-02-18 12:00,전라남도,여수시,소라면,42.5,7.7,주의보
2017-02-18 12:00,전라남도,여수시,소라면,42.3,8.7,주의보
2017-02-18 12:00,전라남도,여수시,화양면,42.1,7.2,주의보
2017-02-18 13:00,전라남도,여수시,오림동,38.3,8.3,주의보
2017-02-18 13:00,전라남도,여수시,경호동,36.2,8.2,주의보
2017-02-18 13:00,전라남도,여수시,신기동,39.7,7.3,주의보
2017-02-18 13:00,전라남도,여수시,호명동,39.1,7,주의보
2017-02-18 13:00,전라남도,여수시,돌산읍,34.8,7.8,주의보
2017-02-18 14:00,대구광역시,달성군,유가면,39.4,7.4,주의보
2017-02-18 14:00,전라남도,여수시,오림동,37.9,8.7,주의보
2017-02-18 14:00,전라남도,여수시,경호동,35.8,8.3,주의보
2017-02-18 14:00,전라남도,여수시,신기동,39.4,8.6,주의보
2017-02-18 14:00,전라남도,여수시,평여동,40.9,8.3,주의보
2017-02-18 14:00,전라남도,여수시,호명동,38.7,8.2,주의보
2017-02-18 14:00,전라남도,여수시,돌산읍,34.6,8,주의보
2017-02-18 14:00,전라남도,여수시,돌산읍,34.8,7.5,주의보
2017-02-18 14:00,전라남도,여수시,소라면,41.5,8.4,주의보
2017-02-18 14:00,전라남도,여수시,소라면,41.7,7.9,주의보
2017-02-18 14:00,전라남도,여수시,소라면,41.5,8.6,주의보
2017-02-18 14:00,전라남도,여수시,소라면,41.7,8,주의보
2017-02-18 14:00,전라남도,여수시,율촌면,38.8,7.1,주의보
2017-02-18 14:00,전라남도,여수시,화양면,41.3,7,주의보
2017-02-18 14:00,경상북도,경주시,내남면,38.7,7.3,주의보
2017-02-18 14:00,경상북도,경주시,산내면,38.6,7.3,주의보
2017-02-18 14:00,경상북도,경주시,산내면,38.8,7.3,주의보
2017-02-18 14:00,경상남도,남해군,서면,36.7,7.4,주의보
2017-02-18 15:00,경상북도,경주시,천군동,35.5,8.6,주의보
2017-02-18 16:00,대구광역시,달성군,유가면,38.6,7.1,주의보
2017-02-18 16:00,전라남도,여수시,오림동,37.3,8.4,주의보
2017-02-18 16:00,전라남도,여수시,경호동,35.3,8.1,주의보
2017-02-18 16:00,전라남도,여수시,신기동,38.8,8.4,주의보
2017-02-18 16:00,전라남도,여수시,평여동,40.2,8.1,주의보
2017-02-18 16:00,전라남도,여수시,호명동,38.2,8,주의보
2017-02-18 16:00,전라남도,여수시,돌산읍,34.1,7.9,주의보
2017-02-18 16:00,전라남도,여수시,돌산읍,34.3,7.8,주의보
2017-02-18 16:00,전라남도,여수시,돌산읍,39.6,7.5,주의보
2017-02-18 16:00,전라남도,여수시,소라면,40.8,8.5,주의보
2017-02-18 16:00,전라남도,여수시,소라면,40.9,7.6,주의보
2017-02-18 16:00,전라남도,여수시,소라면,40.9,7.4,주의보
2017-02-18 16:00,전라남도,여수시,소라면,40.7,8.2,주의보
2017-02-18 16:00,전라남도,여수시,화양면,40.6,7.6,주의보
2017-02-18 16:00,전라남도,여수시,화정면,41.6,7.3,주의보
2017-02-18 16:00,경상북도,경주시,천군동,35.2,8.7,주의보
2017-02-18 16:00,경상남도,남해군,서면,36.3,7.6,주의보
2017-02-18 17:00,강원도,고성군,토성면,33.2,8.1,주의보
2017-02-18 17:00,강원도,고성군,토성면,35.3,9,주의보
2017-02-18 17:00,강원도,고성군,토성면,35.8,7.5,주의보
2017-02-18 17:00,전라남도,여수시,오림동,37,7.4,주의보
2017-02-18 17:00,전라남도,여수시,경호동,35,7.9,주의보
2017-02-18 17:00,전라남도,여수시,돌산읍,39.3,7.5,주의보
2017-02-18 17:00,전라남도,여수시,돌산읍,33.9,8,주의보
2017-02-18 17:00,전라남도,여수시,돌산읍,34.1,7.8,주의보
2017-02-18 17:00,전라남도,여수시,화정면,41.3,7.4,주의보
2017-02-18 17:00,경상북도,경주시,천군동,35,7.5,주의보
2017-02-18 17:00,경상북도,경주시,건천읍,37.2,7.6,주의보
2017-02-18 17:00,경상북도,경주시,건천읍,37.8,7.1,주의보
2017-02-18 17:00,경상북도,경주시,내남면,37.6,7.5,주의보
2017-02-18 17:00,경상북도,경주시,산내면,37.5,7.5,주의보
2017-02-18 18:00,전라남도,여수시,돌산읍,34.3,8,주의보
2017-02-18 19:00,전라남도,여수시,오림동,36.8,7,주의보
2017-02-18 19:00,전라남도,여수시,돌산읍,34.3,9.8,주의보
2017-02-18 20:00,전라남도,여수시,돌산읍,34.2,9.4,주의보
2017-02-18 21:00,전라남도,여수시,돌산읍,34.2,7.6,주의보
2017-02-19 18:00,경상북도,울진군,울진읍,33.4,7.1,주의보
2017-02-19 18:00,경상북도,울진군,죽변면,34.6,7.9,주의보
2017-02-20 12:00,울산광역시,북구,화봉동,43,8.5,주의보
2017-02-20 12:00,울산광역시,울주군,두동면,42.1,7.9,주의보
2017-02-20 12:00,울산광역시,울주군,두서면,42.7,7.1,주의보
2017-02-20 12:00,강원도,강릉시,강동면,32.9,7.5,주의보
2017-02-20 12:00,강원도,동해시,부곡동,39.5,7,주의보
2017-02-20 12:00,강원도,동해시,심곡동,36.9,8.1,주의보
2017-02-20 12:00,전라남도,여수시,경호동,42.6,9.8,주의보
2017-02-20 12:00,전라남도,순천시,해룡면,44.9,7.1,주의보
2017-02-20 12:00,경상북도,포항시 북구,기계면,44.5,7,주의보
2017-02-20 12:00,경상남도,하동군,적량면,41.1,8.8,주의보
2017-02-20 12:00,경상남도,하동군,양보면,44.8,7.4,주의보
2017-02-20 12:00,경상남도,산청군,차황면,44.2,7.4,주의보
2017-02-20 12:00,경상남도,산청군,신등면,44.3,7.6,주의보
2017-02-20 12:00,경상남도,합천군,가회면,44.1,7.2,주의보
2017-02-20 13:00,부산광역시,해운대구,반송동,44.7,7.7,주의보
2017-02-20 13:00,부산광역시,강서구,지사동,44.5,9.7,주의보
2017-02-20 13:00,부산광역시,기장군,장안읍,44.5,8.3,주의보
2017-02-20 13:00,부산광역시,기장군,일광면,43.3,7.7,주의보
2017-02-20 13:00,울산광역시,남구,무거동,43.2,8.1,주의보
2017-02-20 13:00,울산광역시,남구,상개동,44,8,주의보
2017-02-20 13:00,울산광역시,북구,천곡동,42.1,9,주의보
2017-02-20 13:00,울산광역시,북구,대안동,42.2,8.8,주의보
2017-02-20 13:00,울산광역시,북구,산하동,42.6,8.7,주의보
2017-02-20 13:00,울산광역시,울주군,온산읍,44.7,8.9,주의보
2017-02-20 13:00,울산광역시,울주군,언양읍,42.9,8.8,주의보
2017-02-20 13:00,울산광역시,울주군,언양읍,41.4,9,주의보
2017-02-20 13:00,울산광역시,울주군,범서읍,42.7,8.4,주의보
2017-02-20 13:00,울산광역시,울주군,범서읍,41.7,8.4,주의보
2017-02-20 13:00,울산광역시,울주군,범서읍,40.9,8.7,주의보
2017-02-20 13:00,울산광역시,울주군,범서읍,38.2,9.5,주의보
2017-02-20 13:00,울산광역시,울주군,청량면,44.5,8.7,주의보
2017-02-20 13:00,울산광역시,울주군,청량면,43.4,7.8,주의보
2017-02-20 13:00,울산광역시,울주군,웅촌면,44.3,8.2,주의보
2017-02-20 13:00,울산광역시,울주군,웅촌면,44.5,8.2,주의보
2017-02-20 13:00,울산광역시,울주군,웅촌면,44.6,7.9,주의보
2017-02-20 13:00,울산광역시,울주군,두동면,40.7,9,주의보
2017-02-20 13:00,울산광역시,울주군,두서면,41,9,주의보
2017-02-20 13:00,울산광역시,울주군,두서면,41.7,9,주의보
2017-02-20 13:00,울산광역시,울주군,삼동면,44.2,8.6,주의보
2017-02-20 13:00,울산광역시,울주군,삼동면,44.6,8.7,주의보
2017-02-20 13:00,경상북도,포항시 남구,호미곶면,42.8,7.3,주의보
2017-02-20 13:00,경상북도,포항시 북구,기계면,43.5,8,주의보
2017-02-20 13:00,경상북도,경주시,외동읍,40.3,8.8,주의보
2017-02-20 13:00,경상남도,창원시 의창구,북면,44.5,7.2,주의보
2017-02-20 13:00,경상남도,창원시 마산합포구,구산면,43.1,9.7,주의보
2017-02-20 13:00,경상남도,창원시 마산합포구,진동면,43.7,9.1,주의보
2017-02-20 13:00,경상남도,창원시 마산합포구,진동면,44.2,9.3,주의보
2017-02-20 13:00,경상남도,창원시 마산회원구,내서읍,44.8,9.4,주의보
2017-02-20 13:00,경상남도,창원시 마산회원구,내서읍,43.9,7.4,주의보
2017-02-20 13:00,경상남도,창원시 진해구,소사동,44.1,9.8,주의보
2017-02-20 13:00,경상남도,진주시,주약동,41.4,7.2,주의보
2017-02-20 13:00,경상남도,밀양시,활성동,42,7.6,주의보
2017-02-20 13:00,경상남도,밀양시,부북면,44.4,7.2,주의보
2017-02-20 13:00,경상남도,밀양시,상동면,44.8,7.6,주의보
2017-02-20 13:00,경상남도,밀양시,산외면,44.7,7.6,주의보
2017-02-20 13:00,경상남도,밀양시,단장면,44.4,7.4,주의보
2017-02-20 13:00,경상남도,밀양시,단장면,44.3,7.8,주의보
2017-02-20 13:00,경상남도,함안군,칠북면,44.7,7.4,주의보
2017-02-20 13:00,경상남도,함안군,칠원면,44.2,7.4,주의보
2017-02-20 13:00,경상남도,함안군,산인면,44.7,7.2,주의보
2017-02-20 13:00,경상남도,하동군,고전면,42.4,7.7,주의보
2017-02-20 13:00,경상남도,하동군,금남면,41.3,7.6,주의보
2017-02-20 13:00,경상남도,하동군,금남면,44.8,7.8,주의보
2017-02-20 13:00,경상남도,하동군,양보면,43.9,7.3,주의보
2017-02-20 13:00,경상남도,산청군,차황면,43.3,8,주의보
2017-02-20 13:00,경상남도,산청군,신등면,43.4,7.9,주의보
2017-02-20 13:00,경상남도,합천군,합천읍,43.1,7.1,주의보
2017-02-20 13:00,경상남도,합천군,합천읍,42.9,7.2,주의보
2017-02-20 13:00,경상남도,합천군,율곡면,41.1,7,주의보
2017-02-20 13:00,경상남도,합천군,대양면,41.6,7.2,주의보
2017-02-20 13:00,경상남도,합천군,대양면,41.3,7,주의보
2017-02-20 13:00,경상남도,합천군,쌍백면,41.4,7.4,주의보
2017-02-20 13:00,경상남도,합천군,가회면,43.1,7.7,주의보
2017-02-20 13:00,경상남도,합천군,가회면,42.5,7.8,주의보
2017-02-20 13:00,경상남도,합천군,용주면,44.9,7.7,주의보
2017-02-20 13:00,경상남도,합천군,용주면,42.5,7.7,주의보
2017-02-20 13:00,경상남도,합천군,용주면,43.8,7.4,주의보
2017-02-20 13:00,경상남도,합천군,용주면,41.2,7.4,주의보
2017-02-20 14:00,울산광역시,동구,동부동,41,7.3,주의보
2017-02-20 14:00,울산광역시,북구,어물동,41.2,7.6,주의보
2017-02-20 14:00,울산광역시,북구,화봉동,41,8.2,주의보
2017-02-20 14:00,전라남도,여수시,돌산읍,39.9,9.8,주의보
2017-02-20 14:00,전라남도,여수시,돌산읍,40.5,9.8,주의보
2017-02-20 14:00,전라남도,여수시,율촌면,43.5,7.8,주의보
2017-02-20 14:00,전라남도,순천시,별량면,43.6,7.1,주의보
2017-02-20 14:00,경상북도,경주시,산내면,43.8,7,주의보
2017-02-20 14:00,경상북도,영덕군,영덕읍,38.4,7.2,주의보
2017-02-20 14:00,경상북도,영덕군,축산면,40,7,주의보
2017-02-20 14:00,경상북도,영덕군,축산면,37.4,7.4,주의보
2017-02-20 14:00,경상북도,영덕군,영해면,36.5,7.4,주의보
2017-02-20 14:00,경상북도,영덕군,병곡면,39.2,7.1,주의보
2017-02-20 14:00,경상북도,울진군,죽변면,39.1,7.1,주의보
2017-02-20 14:00,경상남도,함안군,칠북면,43.6,7.5,주의보
2017-02-20 14:00,경상남도,함안군,칠원면,43,7,주의보
2017-02-20 14:00,경상남도,함안군,칠원면,43,7.1,주의보
2017-02-20 14:00,경상남도,함안군,산인면,43.5,7.1,주의보
2017-02-20 14:00,경상남도,하동군,고전면,41.6,7.4,주의보
2017-02-20 14:00,경상남도,하동군,양보면,43.1,7.3,주의보
2017-02-20 15:00,부산광역시,금정구,청룡동,41.8,9,주의보
2017-02-20 15:00,부산광역시,강서구,화전동,43.2,7.6,주의보
2017-02-20 15:00,부산광역시,강서구,지사동,42.5,7,주의보
2017-02-20 15:00,부산광역시,강서구,미음동,43.9,7.2,주의보
2017-02-20 15:00,울산광역시,중구,장현동,40.3,7,주의보
2017-02-20 15:00,울산광역시,남구,무거동,41.3,7.2,주의보
2017-02-20 15:00,울산광역시,동구,동부동,40.3,8.9,주의보
2017-02-20 15:00,울산광역시,북구,천곡동,40.2,7.3,주의보
2017-02-20 15:00,울산광역시,북구,대안동,40.5,7.1,주의보
2017-02-20 15:00,울산광역시,북구,산하동,40.9,7,주의보
2017-02-20 15:00,울산광역시,북구,어물동,40.5,9,주의보
2017-02-20 15:00,울산광역시,북구,양정동,40.2,8.9,주의보
2017-02-20 15:00,울산광역시,북구,화봉동,40.2,9,주의보
2017-02-20 15:00,울산광역시,울주군,언양읍,39.7,8,주의보
2017-02-20 15:00,울산광역시,울주군,언양읍,41.3,7.9,주의보
2017-02-20 15:00,울산광역시,울주군,범서읍,39.9,7.4,주의보
2017-02-20 15:00,울산광역시,울주군,범서읍,40.9,7.6,주의보
2017-02-20 15:00,울산광역시,울주군,범서읍,39.1,7.6,주의보
2017-02-20 15:00,울산광역시,울주군,범서읍,36.6,8.1,주의보
2017-02-20 15:00,울산광역시,울주군,웅촌면,42.6,7.4,주의보
2017-02-20 15:00,울산광역시,울주군,웅촌면,42.9,7.4,주의보
2017-02-20 15:00,울산광역시,울주군,웅촌면,42.9,7.1,주의보
2017-02-20 15:00,울산광역시,울주군,두동면,39,7.9,주의보
2017-02-20 15:00,울산광역시,울주군,두동면,39.4,7.9,주의보
2017-02-20 15:00,울산광역시,울주군,두서면,40,8,주의보
2017-02-20 15:00,울산광역시,울주군,두서면,39.3,8,주의보
2017-02-20 15:00,울산광역시,울주군,상북면,42.6,8.1,주의보
2017-02-20 15:00,울산광역시,울주군,상북면,42.9,8,주의보
2017-02-20 15:00,울산광역시,울주군,상북면,43.6,7.7,주의보
2017-02-20 15:00,울산광역시,울주군,상북면,39.9,8.2,주의보
2017-02-20 15:00,울산광역시,울주군,삼남면,41.3,8.1,주의보
2017-02-20 15:00,울산광역시,울주군,삼동면,43,8,주의보
2017-02-20 15:00,울산광역시,울주군,삼동면,42.5,7.7,주의보
2017-02-20 15:00,강원도,삼척시,등봉동,38.7,7.1,주의보
2017-02-20 15:00,전라남도,여수시,경호동,40.6,7.4,주의보
2017-02-20 15:00,전라남도,여수시,돌산읍,39.3,8.1,주의보
2017-02-20 15:00,전라남도,여수시,돌산읍,39.9,8.5,주의보
2017-02-20 15:00,전라남도,여수시,돌산읍,37.9,8.7,주의보
2017-02-20 15:00,전라남도,여수시,돌산읍,44.5,8.1,주의보
2017-02-20 15:00,경상북도,포항시 남구,호미곶면,40.9,7.2,주의보
2017-02-20 15:00,경상북도,경주시,천군동,40.3,9.4,주의보
2017-02-20 15:00,경상북도,경주시,외동읍,38.4,7.7,주의보
2017-02-20 15:00,경상북도,영천시,고경면,42.5,7.6,주의보
2017-02-20 15:00,경상북도,울진군,울진읍,38.4,7.7,주의보
2017-02-20 15:00,경상북도,울진군,죽변면,38.7,8.3,주의보
2017-02-20 15:00,경상남도,창원시 진해구,현동,39.1,8.9,주의보
2017-02-20 15:00,경상남도,창원시 진해구,경화동,41.7,8.9,주의보
2017-02-20 15:00,경상남도,창원시 진해구,제덕동,41.1,7.4,주의보
2017-02-20 15:00,경상남도,창원시 진해구,소사동,42.2,7,주의보
2017-02-20 15:00,경상남도,진주시,주약동,40,8.9,주의보
2017-02-20 15:00,경상남도,진주시,호탄동,42.5,8.9,주의보
2017-02-20 15:00,경상남도,진주시,정촌면,43.2,8.9,주의보
2017-02-20 15:00,경상남도,사천시,정동면,44.6,9,주의보
2017-02-20 15:00,경상남도,사천시,축동면,42.5,8.9,주의보
2017-02-20 15:00,경상남도,김해시,대동면,43.1,8.9,주의보
2017-02-20 15:00,경상남도,밀양시,활성동,40.4,8.9,주의보
2017-02-20 15:00,경상남도,밀양시,부북면,44.4,7.1,주의보
2017-02-20 15:00,경상남도,밀양시,상동면,43.6,7,주의보
2017-02-20 15:00,경상남도,밀양시,산내면,43.4,7.9,주의보
2017-02-20 15:00,경상남도,밀양시,산내면,43.3,7.2,주의보
2017-02-20 15:00,경상남도,밀양시,산내면,43.9,7.5,주의보
2017-02-20 15:00,경상남도,밀양시,단장면,42.3,7.4,주의보
2017-02-20 15:00,경상남도,밀양시,단장면,44.4,7.5,주의보
2017-02-20 15:00,경상남도,밀양시,단장면,42.4,7,주의보
2017-02-20 15:00,경상남도,거제시,아주동,44.1,8.9,주의보
2017-02-20 15:00,경상남도,거제시,장목면,42.2,7.5,주의보
2017-02-20 15:00,경상남도,거제시,장목면,40.2,7.2,주의보
